id,Image,Title,Authors,Month,Year,College,Course,Type,Abstract
593,book_pic/image.jpg,Philippine Airlines ,"Sinfuego, Raymond",January,2019,PLM Business School,Master in Business Administration,Graduate School,"In 2019, the top management of Philippine Airlines (PAL) is rallying towards a main important goal — to become a five-star airline. All the company's efforts – financial, technical, human resource, marketing and promotions must be aligned towards this vision. The PAL top management is currently ensuring that the different departments and offices understand the goal and then solicit their commitment. It is important to note that PAL has provided its frontline staff with the maximum support they need to deliver world-class service at all times to the airline passengers. The company has to constantly identify and address areas of operations requiring improvement. PAL's integral focus will always be the customer. The customer is ""king"" in the airline business. This paper adopts the main strategy of Market Dominance by Philippine Airlines in the local airline industry through operational excellence, managerial excellence, human resource excellence and marketing and sales excellence. All these areas need to combine together with flawless perfection. "
594,book_pic/image.jpg,"A Strategic Management Paper for Mang Inasal Philippines, Inc. ","Siat-Pabalan, Anne Karen A. ",January,2019,PLM Business School,Master in Business Administration,Graduate School,"This Strategic Management paper aims to establish a viable strategy for Mang Inasal as a Quick Service Restaurant (QSR) in the Philippines. Mang Inasal is a Filipino Barbeque QSR founded by Edgar Sia II. He started its first Mang Inasal branch in December 2003 at the Robinsons mall carpark Iloilo City. Just few years after its inception, Mang Inasal already captured the taste of many Filipinos despite of stiff competition. It ventures to franchising business in 2005 immediately after two yers pf successful operations. With its promising growth and trust in the brand, in 2010 Jollibee acquired 70% stake of Mang Inasal for 3Billion and acquired the remaining 30% for P2Billion in April 2016. The transition of Mang Inasal to JFC’s way of doing business has helped the company increase its competitive position in the market. One of the breakthroughs of Mang Inasal after the acquisition of Jollibee was its adaption of Jollibee FSC or Food Service and Cleanliness Standards, a JFC quality management system with the aim of providing the highest quality of products and services. With its continuous effort to improve its operational processes, extensive marketing efforts, product development and aggressive expansion for new outlets, the company was able to achieve its leadership in its category for new outlets, the company was able to achieve its leadership in its category as the Top Inasal QSR in the country. Since 2015, Mang Inasal ranked 4th biggest quick service restaurant chain in the country with a market share of 5.2% next to Chowking, McDonalds and Jollibee. AS of 2018, the brand already has 518 stores nationwide in which 90% are franchised stores, a brand’s effort that made it to the top 4 biggest chained fast food in terms of number of store outlets next to Jollibee and McDonalds. Brought by the robust economy, the projected growth of the BPO industry, the changing role of women in the society and the fast-paced lifestyle of many Filipinos, the QSR industry is still projected to increase in value in the upcoming years. The QSR industry is set to increase at a value CARG of 6% at a constant since 2015 terms rising to P231Billion in value by year 2020. The brands strategic objective to take advantage of this opportunity is a mixed of Market Penetration and Product and Service Development. These strategies are chosen to tap the major opportunities identified during the industry screening which are the increasing customer spending the country, the time strap lifestyle of many Filipinos, the opportunity in social media and the projected growth in food delivery service. Market development through expansion was also seen as an opportunity and a viable strategy that the company can use in the near future. However, after a thorough study and research of the company’s internal and external factors, it was concluded that market penetration and product/ service development are the two most viable strategies that the company should use to address the immediate threats and weaknesses identified and exploit the current opportunities and strengths of the company. The strategies of Mang Inasal on penetration and product/ service development will focus on the following: On Products/ services: • New product launches and development of existing product portfolio to excite the market and address the changing taste and preference of customers. • Service profit chain initiative to improve employee satisfaction and commitment. • Improvements in operational procedures and systems to address service related weaknesses. On Penetration: • More extensive marketing campaigns for new products launches and tapping all channels of advertisements that resonate Filipino values and culture. • Roll out of improved Franchising Management System. • Increase penetration by expanding and improving its food delivery system. KEYWORDS: Franchising Management, Strategic Management, Marketing Strategy, Employee Competencies, Acquisition, Financial Stability, Brand Domination."
595,book_pic/image.jpg,Silver Finance Inc. Sustainability Strategy: Backward Integration,"Seletaria II, Maria Susan V. ",,2019,PLM Business School,Master in Business Administration,Graduate School,"The purpose of this strategic management paper is to assess the existing resources of the company and aims to provide a comprehensive analysis on Silver Finance Inc. (SFI) as one of the leading private financing institutions in the country. Currently, the company is at full-swing in developing and streamlining processes in order to improve and promote its customer's experience. SFI has proven to be able to respond with the new markets and facilities introduced in the market. For the company to keep its pace and enjoy their competitive advantage above their competitors in the industry, strategic management should be done. In line with this, the paper will be discussing the strategy formulation that includes business level strategy and corporate level strategy. It will also be focusing on details to identify opportunities and threats in the external environment and decide how to use resources, capacity and other core competencies in the firm's internal environment to pursue opportunities and overcome threats. Using several methods such as SWOT analysis, Porters 5 Forces, BCG matrix, financial analysis and strategies among others. By the end of this strategic paper, future strategies and action plans will be formulated as well as my conclusion and recommendation that will fit to the company in order to perform and be competitive in the industry and finally its balanced scorecard to measure the effectiveness of the result."
596,book_pic/image.jpg,"GM Bank of Luzon, Inc. ","Salapare, John Benedict T. ",,2019,PLM Business School,Master in Business Administration,Graduate School," This Strategic Management Plan aims to provide GM Bank of Luzon, Inc. (GMBI) a snapshot on how well the company is doing in the rural banking industry. The plan proposes various strategies that can give the company a competitive advantage over their rival firms and to help the bank in terms of growth and technological advancements. This paper has been able to pin point the problems of the company that needs to be addressed, particularly the huge operating expense compared to its competitors, big operating risks, and minimal promotional activities which result to a flat growth for the past three years. Through different strategy matrixes used in the strategy formulation of this paper, it also shows that despite of the problems that GM Bank is encountering, it is still in a competitive and aggressive position in which the company must focus on grow and build strategies. To address this, it is recommended for the company to exert effort on Product Development in which it will automate the most standard operations that will help in reducing the operation expense of the company and will improve digital experience of consumers. Through Market Development and Market Penetration, the company will exert intensive marketing efforts in order to tap additional markets. Lastly, the company must continue its merger and acquisition in expanding its clientele. By 2021, through the successful implementation of the proposed strategies, the bank will be able to reduce its operating expense by 10%, increase its deposits and interest income by 20%, and loans by 16% with increments."
597,book_pic/image.jpg,Food Parks in the Philippines: A Strategic Entrepreneurial Management Framework ,"Paulino, Maria Luz Lourdes M. ",June,2018,PLM Business School,Doctor of Business Administration,Graduate School,"While the food park business in the Philippines has been steadily gaining ground since 2011, there have been reports of closures of independent food stalls due to difficulty of sustaining the business. This research was carried to determine the amenity values of food parks and evaluate the sustainability of food stalls in food parks, utilizing the RCOV Framework of Demil and Lecocq (2010), its Contribution to Economy, and the Entrepreneurial Management Competencies of the Food Stall Entrepreneurs. A Strategic Entrepreneurial Management Framework was developed to guide food stall entrepreneurs in the operation of their food stall business in food parks in the Philippines. METHOD: This study used descriptive-analytical method. Data were collected from 300 food stall entrepreneurs and 300 food park customers through multi-stage stratified random sampling utilizing the instrument developed by the researcher and conduct of focus group discussion (FDGD). The instruments were subjected to Cronbach Alpha Test and found valid and reliable. Collected data sets were analyzed using generally accepted (descriptive statistics) and specific statistical tools like t-test, ANOVA, and logistics regression. RESULT: All the food parks are in Metro Manila (NCR) and majority (61%) have been operating for about a year putting the industry in the “introductory” stage while adapting Porter’s 6th force to “complement” with the amenity values of the food park like the “No Dress Code” rule, hiring of security guards, ample parking space and wide selection of local and foreign food and beverages at reasonable prices. Food stalls are mostly owned by single proprietors (46%) initially investing between PhP100K to PhP200K (31%), has been operating between one year to less than two years (37%), and employing at least five people (88%). The estimated monthly expenses vary from PhP31K to PhP50K (48%) while enjoying a monthly income ranging from PhP51K to PhP70K (60%). Male entrepreneurs (55%) in their mid-30’s (27%), married with children (60%), college graduates, or professionals (83%) lead the ownership of food stalls. The funds invested in the food stall business came from other business interests (67%) and/ or personal savings (42%) with majority (60%) willing to risk about 50% of these investments in exchange for higher profits. Food park customers are female (68%), single (92%) millennials with ages between 18 to 24 years old (88%), college level students (87%), and enjoys monthly allowance of about PhP10K (66%) from parents to indulge in the food parks. Performance Level of Food Stalls. The food stall entrepreneurs and food park customers assessed as “High Level” the overall performance of food stalls in terms of Demil and Lecocq’s model. The food stall entrepreneurs assessed the three factors under Contribution to Economy as “Very High Level” whereas the food park customers assessed three factors as “High Level” only. In terms of Entrepreneurial Management Competencies, the food stall entrepreneurs assessed the factors of strategic awareness, leadership, communicating, and task orientations as “High Level” for the first factor and “Very High Level” for the other three factors, respectively. The food park customers, on the other hand, assessed all four factors as “High Level”. Significant Difference. There was a statistically significant difference in the assessment of the food stall entrepreneurs (x=3.14, SD=0.37814) and food park customers (x=3.06, SD=0.48502) conditions; t (598) = 2.506, p=0.040, on the performance of the food stalls in the food parks. The test of significant difference revealed that: (a) In terms of Demil and Lecocq’s RCOV model, all factors were found statistically significant except the “cook/chef” under “Competencies” factor (t-test=0.7121 and p-value=0.4767). Nonetheless, the “cook/chef” under the “Organization” factor was found statistically significant (t-test=2.874 and p-value=0.0042); (b) In terms of Contribution to Economy, “employment generation” (t-test=7.9438 and p-value=0.000) and “community involvement” (t-test=2.8744 and p-value=0.000) were found statistically significant; and, (c) In terms of Entrepreneurial Management Competencies, the factors of “leadership” (t-test=1.7065 and p-value=0.0884), “communicating” (t-test=5.964 and p-value=0.000), and “task orientation” (t-test=4.7757 and p-value=0.000) were found statistically significant. Significant Association. Using the Between Subjects Analysis of Variance (ANOVA), the results [F(3,597)=1.50837, p=0.21124] failed to reject the null hypothesis since p>0.05 level. Hence, there was statistically significant association on the assessment of the food stall entrepreneurs and food park customers on the performance of food stalls in food parks in the Philippines in terms of the variables mentioned in Problem Statement 2. Opportunities and Challenges. The three Opportunities ranked as top priority by the food stall entrepreneurs are: (1) Innovate, through the creation of new or the improvement of existing food and beverage products; (2) Increasing self-esteem with entrepreneurial mindset; and (3) Earn profit to support the needs of the family. On the other hand, the food park customers ranked as top three opportunities are: (1) Promote bonding with family and friend; (2) Satisfy customers and build customer loyalty; and (3) Innovate, through the creation of new or the improvement of existing products (food and beverage). The top three Challenges in operating food stalls in food parks in the Philippines ranked as priority by the food stall entrepreneurs are: (1) High financial risk at stake in the business; (2) Personal sacrifice and/or the loss of career of the owner; and, (3) Loss of productive and quality time with the family. Similarly, the food park customers’ ranking of the top three challenges faced by food stall entrepreneurs in the operation of food stalls in food parks in the Philippines are: (1) High financial risk at stake in the business; (2) Personal sacrifice and/or loss of career of the owner; and, (3) Willingness of the food stall entrepreneur to sacrifice social life, which is synonymous to the loss of productive and quality time with family and friends. Strategic Entrepreneurial Management Framework. The logistics regression result showed all factors under the Contribution to Economy were statistically significant: (a) Employment Generation (?=0.78808, z=3.90858; p=value=0.0009); (b) Revenue and Economic Activity Generation (?=1.01427, z=5.19758; p-value=0.0000); and, (c) Community Involvement (?=0.61266, z=3.34898; p-value=0.00081). In terms of the Entrepreneurial Management Competencies, all the factors, except for “Communicating”, were found statistically significant: (a) Strategic Awareness (?=1.06314, z=3.83466, p-value=0.00013); (b) Leadership (?=0.93960, z=3.35696, p-value=0.00079); and (c) Task Orientation (?=1.03311, z=3.48576, p-value=0.00049). Accordingly, in developing the Strategic Entrepreneurial Management Framework, the enhanced RCOV model, Balanced Growth Theory, results and findings of the study, and conclusions generated were considered.The statistically significant factors under the Contribution to Economy and Entrepreneurial Management Competencies using the logistics regression enter-method were entered in the formula initially yielding five factors to comprise the Strategic Entrepreneurial Management Framework with a correctly classified or trustworthy indicator value of 79.17%. These are: (1) Employment Generation; (2) Strategic Awareness; (3) Leadership; (4) Community Involvement; and, (5) Task Orientation. The final iteration using again the logistics regression enter-method for these five statistically significant factors yielded two factors to comprise the Strategic Entrepreneurial Management Framework with a correctly classified or trustworthy indicator value of 98.17%. These are: (1) Employment Generation (?=0.061388, z=5.52835, p-value=3.29796); and, (2) Leadership (?=0.077179, z=5.105612, p-value=3.29726). CONCLUSION: On the bases of the findings, the conclusions drawn are as follows: 1. The food park industry is still in the “introductory” or “take-off” stage because majority (61%) has been operating only for about a year (2017). The food parks in the Philippines adapt Porter’s 6th Force which complements the amenity values. 2. The food park industry is attractive to new entrepreneurs who would like to open a food business given that: (a) There are minimal barriers to new entrants because anybody with at least PhP100k can go into a food stall business; (b) Economies of scale is not applicable; (c) It is earning quite well as with other food businesses with estimated monthly net income ranging from PhP20k to PhP50k. 3. Male entrepreneur millennials having completed college and/or university education venture into the food stall business. Being tech savvy professionals, it can be surmised that these male entrepreneur millennials have studies well the risks and returns before going into the food stall business using their hard-earned money and personal savings, and considering it as a second career, especially the married ones. 4. Female, single, college-level students are the patrons of food parks, i.e., regular food park customers. They spend their allowances when indulging on their preferred food and beverages after school hours to relax and bond with friends since the operating hours of the food park starts from 4:00 o’clock to 12:00 o’clock midnight. 5. The sustainability factors in the RCOV framework of Demil and Lecocq, i.e., Resources, Competencies, Organization, and Value Proposition, provided a realistic preview and captured the normal operations of food stalls in food parks in the Philippines given the assessment of the food stall entrepreneurs and food park customers. 6. The food stalls in food parks in the Philippines are conduit to economic development, both at the local and national levels, in terms of employment generation, revenue and economic activity generation, and community involvement. 7. The food stall entrepreneur, in the day-to-day operations of the food stall business in food parks in the Philippines, is required to possess, at the very least, the following basic management skills: (a) Conceptual Skills to become strategically aware (Strategic Awareness) on the ins- and outs- of the food stall business and food industry; (b) Human Skills to lead people (Leadership) and harness their potential in the attainment of the overall objectives of the food stall through constant communication (Communicating); and, (c) Technical Skills to relate well with task-specific concerns (Task Orientation) in the operation of the food stall business like customer relations, waitering, cashiering, and even cooking. 8. The higher assessment of the food stall entrepreneurs as against the assessment of the food park customers on the level of performance of food stalls in terms of the variables mentioned in the Problem Statement 2 is expected and evidenced by the former being the owners of the food stalls and having a clear and perceptible operations of the food stall business than the latter. 9. The statistically significant association on the assessment of the food stall entrepreneurs and food park customers on the level of performance of food stalls in terms of the variables mentioned in Problem Statement 2 tells us that inherent in the operations of the food stalls by the former elicits and translates into the latter valuing through visiting i.e., eating and drinking in food stalls, the food parks in the Philippines. 10. While the assessment of the food stall entrepreneurs and food park customers on the opportunities encountered in the operation of the food stalls in food parks in the Philippines may be considered at the two ends of a continuum, the same can be construed to meet half-way. The focus of the food stall entrepreneurs’ is for the business to innovate its food and beverage products that is directed to the customers’ benefit. The food park customers’ assessment is for the food stall entrepreneur to focus its business and attention with the customers in mind, which is what the former is doing. Thus, it can be concluded that both food stall entrepreneurs and food park customers agree that the priority opportunity is the food park customer—the very reason for the existence of the food stalls in food parks in the Philippines. Likewise, about the challenges encountered by the food stall entrepreneurs in the operation of the food stalls in food parks, the food stall entrepreneurs and food park customers agreed that the priority is the high financial risk at stake, especially for the former because hard-earned money and personal savings were invested to finance the food stall business. 11. Based on the findings, the two factors combination best to comprise the Strategic Entrepreneurial Management Framework are Leadership and Employment Generation."
598,book_pic/image.jpg,Marketing Mix of Selected Restaurants of Food Parks in Quezon City towards the Development of Strategic Framework ,"Banaag-Nepomuceno, Vannessa",February,2018,PLM Business School,Doctor of Business Administration,Graduate School," This research explored the marketing mix implemented by selected food park restaurants in Quezon City towards the development of strategic framework. It evaluated the extent of influenced of 7 P’s of marketing mix, and it also attempted to explore the extent of influenced of the cultural factors to the buying behavior of the consumers. In addition, it analyzed the growth of the food park restaurant and the relationships of growth to the demographic profile, 7 P’s of marketing mix and cultural factors. It then tested the following null hypotheses: The significant difference in the assessments of administrators and food tourists as to the level of implementation of the following 7P’s of marketing strategy. In addition, the significant difference in the assessments of the two respondent-types as to the extent of influence of the cultural factors to the buying behavior of the consumers. And the significant relationship between the following independent variable namely; demographic profile, 7 P’s, cultural factors from dependent variable growth. This study was conducted in Quezon City using five different food parks. The descriptive-correlational method was used and the researcher made use of a survey questionnaire. The output from the questionnaire were summed up and these data were subjected for descriptive statistics such as frequency, percentage, weighted mean, Anova, and Z-test and were interpreted by describing the characteristics of the results obtained. The pertinent values for the variables subjected to multiple regression analysis were numerically evaluated on their influence to each other. The data were inspected and interpreted by the statistician using SPSS software. Based on the results of the study, the growth is calculated to be 1% for the period of three years which may be classified as slow growth, only annual income served as the predictor or contributory to growth of the food park. However, on the three (3) independent variables which include demographic profile, 7 P’s of marketing mix, and cultural factors, only 7 P’s of marketing mix contributes to the growth. All the analyses were compiled and analyzed accordingly and the Proposed Strategic Framework was formed to help sustain the operation of food park restaurant."
599,book_pic/image.jpg,Efficiency of Operational Functions in the Hotel Industry in Metro Manila: Enhancing Customer Experience,"Barrantes, Elna H. ",,2018,PLM Business School,Doctor of Business Administration,Graduate School,"This research was conducted to examine how the hotel industry is performing in the new economic era of experience economy. Experience economy has been one of the most important global trends (Lazaro, Zoe, 2017). Customers today are willing to pay for a higher price provided that the value added and the experience is also perceived to be higher. In the past years, hotel industry has focused on designs and concept. The industry has a continued effort of satisfying customers not considering the very reason of the satisfaction. "
600,book_pic/image.jpg,Strategic Management Paper for Chesteel marine & Industrial Corporation ,"Nablo, Josie B. ",April,2019,PLM Business School,Doctor of Business Administration,Graduate School,"Chesteel Marine and Industrial Corporation (CMICORP) is one of the locally registered, family owned, categorized as small ship building and repair company (SBRC) in the Maritime Industry Authority (MARINA). The most significant environmental factors to which the ship building and repair should effectively respond is the increasing number of shipping companies in the Philippines as well as the Philippine being ranked as the 4th largest ship building country according to MARINA’s 2017 annual report. One of the challenges of this industry is high competition due to the presence of foreign shipyards in the Philippines as well as huge number of domestic company offering same services. The industry has moderate entry barriers, low threat of substitution and the buyers and owners have bargaining power. The combination of five forces drives down the cost of services giving industry a small leeway of profitability. CMICORP currently have market share of 28.47% with average gross revenue of P46 million and an average income after tax of P1.5 million. In addition, CMICORP return on equity is at an average of 4.60% while the industry has an average of 17.74%. Congruent to the environment, industry, & company strengths & weaknesses and the successful implementation of the strategies, the financial objectives of the company are: • Increase CMICORP market share by 10% in 2022. This would mean that CMICORP needs to have a total increase of Php17,723,881.84 from 2017 gross sales in 2022 and a net income of Php2.080 million. • Increase the Return of Equity to 9.12% in 2022 (from 3.40% in 2017) thru parallel increase of net profit with sales. This would mean that operating cost, administrative cost and tax and interest should be kept at par with or lesser than the increase in gross revenue or market share. • Increase the Return on Assets to 5.33% in 2022 (from 2.33% in 2017) thru parallel increase of net profit with sales. Management should able to maximize the use of company assets thru careful consideration of capital investment, rate of return, depreciation, etc. The analysis of the external and internal factors shows that the strategies issues faced by CMICORP includes low market penetration, inadequate marketing plans and low business affiliation to promote their services and to develop new market. Improvement of the collection policy (financial strategy) and immediate resume of ISO certification (operational strategy) was also identified as areas for improvement. The strategic formulation process used the input tools to analyze external and internal factors and the matching tools to generate strategy options for CMICORP. The Strategic Position and Action Evaluation (SPACE) matrix indicated quadrant 2 or aggressive strategies. This aggressive position indicates that CMICORP should consider one or a combination of the following aggressive strategies: Market Penetration, Market Development, Product Development, Concentric Diversification, Horizontal Diversification, Conglomerate Diversification, Forward Integration, Backward Integration, and Horizontal Integration that will allow it to maximize its internal weaknesses and avoid external threats. The Boston Consulting Group (BCG) matrix classified CMICORP as Star. Similar to other major players in the industry, CMICORP tries to get as much as market share from this industry as it can but preference of clients still ruled. The Internal-External Matrix indicated Grow and Build strategies while The Grand Strategy (GS) matrix shows that CMICORP falls under the quadrant II with average rapid market growth and weak competitive position. Among the strategies generated by the SPACE matrix for CMICORP, the decision tool, Quantitative Strategic Planning Matrix (QSPM) heavily favors Market Penetration and Market Development. This paper recommends both Market Penetration and Market Development for CMICORP because it supports the corporate financial and strategic objectives. This will increase CMICORP market share and profitability as well as maximize its current resources."
601,book_pic/image.jpg,Fiscal Fitness Analysis of the Liberalized Airline Industry in the Philippines as basis for the Strategic Framework in Enhancing their Financial Performance ,"Casurao, Antonio Estrelles ",,2017,PLM Business School,Doctor of Business Administration,Graduate School,"This dissertation entitled, “Fiscal Fitness Analysis of the Liberalized Airline Industry in the Philippines: Basis for Strategic Framework in Enhancing Their Financial Performance” was prepared by ANTONIO E.CASURAO, in partial fulfillment of the requirements for the degree, Doctor of Business Administration, has passed the oral examination and evaluation before a Committee on Oral Examination of Dissertation. This was prepared under the supervision of Dr. Roberto F. Villaroel. This 180-page study is based on the bankruptcy prediction model of Edward I. Altman, the Z”-Score used to determine the financial performance of the airlines with end in mind to identify the factors that influence the Z” score (interchangeably used to mean financial performance in this study), and to identify the basis for a strategic framework that will enhance the financial performance of the liberalized airline industry in the Philippines. Specifically, the study aims to provide information about the characteristics of the Airline Industry in the Philippines under the liberalized operation in terms of the Z” score, market structure, gross value added ratio of air to land – and- water transport, collusive tendencies in the airline industry, and price elasticity of demand of the airfare; the performance of the airline industry based on fiscal fitness in terms of liquidity, profitability, solvency and efficiency; if there significant changes in the fiscal fitness of the airline industry throughout the covered years in terms of the same financial aspects. If the Z”- Score possesses the predictive ability that holds true in the fiscal fitness of the Airline Industry in the Philippines; if there are correlations between the Z”- Scores of the Airline Industry and its fiscal fitness according to liquidity, profitability, solvency, and efficiency; the factors that affect the fiscal fitness of the airline industry according to financials, cost of services, market, economic, and operational. The strategies of the airline industry; the effects of these strategies employed by the airline industry in the enhancement of its financial performance; and finally, the framework –model that can be identified to be influential to the composite index of financial performance and sustainability. Descriptive analysis and inferential statistics have been employed in completing this study. Data were analyzed using the Altman’s Z’- score model, ratios in financial analysis, t-test, correlation coefficient, and multiple linear regression analysis. The study has found out that the airline industry is generally classified in the distressed zone based on the Altman’s Z”- Score with equivalent bond rating of non-investment grade. The airline industry belongs to a 4-firm oligopolistic market structure, it is slowly overtaking the land-and-water transport, there is collusive tendency to reduce airfare price, and relatively it is elastic as found through the arc price elasticity of demand. The airline industry’s liquidity, profitability, solvency and efficiency is not impressive, except with the selective years of a particular airline. All throughout the years studied, it has not shown significant improvement in these areas. The predictive ability of the Altman’s Z”- score holds true in the airline industry in the Philippines. There are several financial ratios that are having correlations, and therefore, have influence on the Z”- score. Certain factors in the market, economic and operational are also influencing the Z”- score of the industry. However, no actual bankruptcy recorded since ailing airlines are either consolidated with bigger ones, or enter into capital alliance. And evidently, surviving airlines are belonging to conglomerates, if not owned by a bigger airline. Several factors and strategies were also identified in the study that have influenced financial performance, such as, capital structure, cost structure, GNI, GNP, inflation rate, number of internet users, personal remittance, airfare, passenger demand, the market structure itself, the number of destinations, flights, code share, unbundling and surcharge, equipment optimization and preventive maintenance strategies, among others. And finally, this study, with the use of inferential statistics (multiple linear regression) was able to identify predictors that will enhance the financial performance of the airlines. These were used to recommend the basis for the strategic framework in enhancing the financial performance of the airline, using the metaphor of the different parts of the aircraft, i.e., the metaphor of “turbines” strengthening equity over debt financing, and mergers acquisition being the most potent predictors. On the other hand, using the metaphor of the “spoilers”, predictors that needed extra caution for the airlines are capital reorganizations and competitive airfare pricing. The metaphor of the “different important parts of the aircraft” are depicting the intervening predictors that determine an improved financial performance, explicitly expressed in the form of Z”- score are: codeshare agreements, hub-and-spoke, equipment optimization and preventive maintenance, and keeping sufficient assets over liabilities."
602,book_pic/image.jpg,"Revisiting the Place Branding of the City of Malolos ""Vamos a Malolos"": Basis for Public Relations Plan ","Cortez, King M. ",September,2018,"College of Humanities, Arts and Social Sciences",Masters of Arts in Communication Management ,Graduate School,"This study aimed to revisit the current place branding campaign of the City of Malolos, called “Vamos a Malolos” and find out basis for rebanding as “The City of the First Philippine Republic” with ultimate aim to craft a framework for Public Relations Plan for a place rebranding. The instrumentation used for this study are survey questionnaire that were responded by the stakeholders of the City of Malolos and interview with PR experts. Data from the survey were tabulated and analyzed through specific statistical tool while the consultation from the interview were used in creating a Public Relation plan. The researcher concluded that based on findings of the study, there is a need to rebrand the city of Malolos. The stakeholders of the city of Malolos acceptability on the proposed rebranding for their city as the “City of the First Philippine Republic” is higher than the current branding of Malolos, “Vamos a Malolos”. It is shown in almost all aspects from the results of the survey and also from the interview conducted by the researcher with some Public Relations practitioner. Moreover, the proposed rebranding, Malolos as the “City of First Philippine Republic” is much simple to understand providing the city’s historical significance and identify while the current brand, “Vamos a Malolos” is quite problematic, because it creates another problem or questions than immediate answer. In addition, forecast that there is no immediate correlation between the prosed rebranding and economic advantage, according to him there are step by step process, if the administration of Malolos will perform and create realistic policies to promote the proposed rebranding of their City. The researcher recommend the consideration of the city administration of Malolos to formulate a City ordinance or policy towards the implementation of PR plan for the recognition and appreciation for the proposed rebranding of the City of Malolos as the “City of the First Philippine Republic”."
603,book_pic/image.jpg,Assessment of Communication Strategies and Extent of Involvement of Students in Program of Activities: Basis for a Proposed Communication Plan ,"Castillo, Dianafe A. ",October,2017,"College of Humanities, Arts and Social Sciences",Masters of Arts in Communication Management ,Graduate School,"This research study aimed to assess the communication strategies and its relationship to the extent of involvement of students in the program of activities of the College of the Holy Spirit Manila (CHSM). The study used a researcher-made survey questionnaire which was validated through expert validation. Data from this study were collected from Senior High School and College students of the said institution. Data gathered from the survey was validated through a Focus Group Interview participated by selected faculty moderators of the different student organizations. Findings of this study revealed the prevalence of Facebook as an effective tool in promoting student involvement. Results also revealed a high attendance of the students in the different programs. In connection to their attendance, it was discovered that students attend the different activities due to the fact that these activities are required activities. Findings also showed the passive participation of the students in the different activities. Students would prefer to be part of the audience rather than taking an active role in the programs. Finally, using the one way analysis of variation (ANOVA) it was concluded that there is a significant relationship between the communication strategies and extent of student involvement in different student program of activities. A proposed communication plan was developed to complement the results of the study."
604,book_pic/image.jpg,Organizational Climate in a Japanese-established Online English Tutorial Company,"Roque, Olivia Lucille O. ",October,2017,"College of Humanities, Arts and Social Sciences",Masters of Arts in Communication Management ,Graduate School,"Each organization has its own unique and distinct climate. Each organization must know the kind of climate that it has, as it is necessary to ensure the company’s success. The company was established by Japanese employers in the Philippine setting which made it interesting to study for its unique and distinct climate which separated it from other companies. The study explored to determined the organizational climate and organizational climate dimensions existing in the Japanese- established online English tutorial company. The study used exploratory design and employed qualitative method of presenting data. It made use of one major guide question during the focus group discussions in data collection to determine the existing organizational climate dimensions in a Japanese-established online English tutorial company. Criteria were set in choosing the respondents of the company. The respondents should be regular and rank and file employees and have stayed with the company for at least two years. The respondents of the focus group discussion were composed of thirty one (31) representatives from the nine (9) departments of the Japanese – established online English tutorial company namely, Operation Support, Human Resource and Administration, Customer Support, Teacher Recruitment, Accounting, Quality Management/ Come Back Project, Information Technology, Marketing and Creative Services and Teacher Support. The respondents were from three different branches of the company located in Makati City, Bonifacio Global City and Cebu City. The company’s branch in Davao was excluded because it did not meet the required number of respondents for the focus group discussion which was seven (7) to (14) respondents. Focus group discussions were facilitated in the three branches of the Japanese – established online English tutorial company located in Makati City, Bonifacio Global City and Cebu City. Transcriptions of the focus group discussions were done by the researcher five weeks after the conduct of the focus group discussion. Thematic analysis was used in the analysis of data. A theme can be determined at the manifest level (directly observable information) or at the latent level (underlying the phenomenon). Both levels of the thematic analysis (manifest level or directly observable information and latent level or underlying the phenomenon) were utilized in the analysis of the data gathered from the focus group discussion in interpreting and determining the existing organizational climate and organizational climate dimensions in the Japanese- established online English tutorial company. The analysis of the data gathered from the focus group discussions resulted to seven analytically distinctive themes which showed the organizational climate dimensions prevailing in the Japanese-established online English tutorial company. The organizational climate dimensions are as follows: it young but dynamically improving, it has rigid policies and open communication, it utilizes macro-management and it fosters work-life balance."
